story_id,flower_id,title,story_ko,culture_region,era,source_title,source_url,confidence_level,story_type,reviewed_at,editorial_note,moods,intents,hook,source_kind
story-narcissus-daffodil-day,narcissus,3월 1일의 노란 꽃,"수선화는 웨일스의 나라꽃이고, 3월 1일 성 다윗의 날이면 사람들이 옷깃에 달아요. 그리고 여러 나라에서 암 환우를 돕는 단체의 상징이 되었어요. 영국의 마리 퀴리, 미국암학회의 대포딜 데이가 그래요. 겨울 끝에 가장 먼저 올라오는 꽃이라 그런 자리를 맡게 된 게 아닐까요. 흥미롭게도 이 꽃에서 뽑은 갈란타민은 실제로 알츠하이머 치료제로 쓰이고 있어요.",western,modern,Wikipedia — Narcissus (plant),https://en.wikipedia.org/wiki/Narcissus_(plant),repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,healing,comfort|gratitude,많은 나라에서 이 꽃은 암 환우를 위한 꽃이에요.,wiki
story-forget-me-not-danube,forget-me-not,강물에 휩쓸리며 던진 꽃,"중세 독일에서 전해지는 이야기예요. 한 기사가 연인과 도나우 강가를 걷다가, 물가에 핀 파란 꽃을 꺾어 주려고 손을 뻗었어요. 그러다 발을 헛디뎌 강물에 빠졌고, 물살에 쓸려 가면서 손에 쥔 꽃다발을 강가로 던졌어요. 마지막으로 남긴 말이 '나를 잊지 말아요'였어요. 이 이야기 하나 때문에 이 꽃은 유럽 전역에서 변치 않는 사랑을 뜻하게 됐어요. 이름도 여러 나라 말에서 똑같이 '나를 잊지 마'예요.",germany,medieval,Wikipedia — Myosotis,https://en.wikipedia.org/wiki/Myosotis,repeated,folklore,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,romantic|tragic|dramatic,confession|comfort,물에 휩쓸리면서 그가 던진 건 꽃이었어요.,wiki
story-forget-me-not-freemason,forget-me-not,나치의 배지와 똑같이 생긴 꽃,"1926년 브레멘의 한 프리메이슨 지부가 물망초를 상징으로 삼았어요. 그런데 1938년, 나치 독일이 자선 모금 운동의 배지로 우연히 똑같은 도안을 만들어 뿌렸어요. 결사가 금지되어 있던 프리메이슨 회원들은 그 배지를 아무렇지 않게 옷깃에 달 수 있게 됐어요. 나라가 나눠 준 배지를 달고, 서로를 알아본 거예요. 전쟁이 끝난 1948년, 그 꽃은 그 시절을 견딘 사람들을 기리는 정식 상징이 되었어요.",germany,20c,Wikipedia — Myosotis,https://en.wikipedia.org/wiki/Myosotis,repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,dramatic|healing,just_because,"1938년, 프리메이슨은 나치의 배지를 달고 서로를 알아봤어요.",wiki
story-forget-me-not-remembrance,forget-me-not,잊지 않기 위해 다는 꽃,"뉴펀들랜드 사람들은 7월 1일과 11월 11일이면 물망초를 달아요. 1차 대전 보몽아멜에서 돌아오지 못한 이들을 위해서예요. 리투아니아에서는 1991년 1월의 일을 기억하려고 이 꽃을 써요. 2015년 아르메니아 집단학살 100주기의 추모 엠블럼도 물망초였어요. 도안 안에 지난 고통과 지금의 하나 됨, 앞으로의 희망, 그리고 잃어버린 열두 지역이 함께 들어가 있어요. 이름 그대로 쓰이고 있는 꽃이에요.",western,modern,Wikipedia — Myosotis,https://en.wikipedia.org/wiki/Myosotis,repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,healing|tragic,comfort|gratitude,이 꽃을 다는 날이 나라마다 있어요.,wiki
story-forget-me-not-mouse-ear,forget-me-not,세상에서 가장 로맨틱한 이름의 학명,"세상에서 가장 로맨틱한 이름을 가진 꽃인데, 학명은 미오소티스(Myosotis)예요. 고대 그리스어로 '쥐의 귀'라는 뜻이에요. 잎이 작고 도톰하고 털이 보송해서 그렇게 보였다는 거지요. 그러니까 이 꽃은 일상 이름으로는 '나를 잊지 말아요'이고, 학술 이름으로는 '쥐 귀'예요. 어느 쪽으로 부를지는 그날 기분에 맡기셔도 좋겠어요.",,ancient,Wikipedia — Myosotis,https://en.wikipedia.org/wiki/Myosotis,repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,funny,just_because,학명을 우리말로 옮기면 '쥐의 귀'예요.,wiki
story-cherry-was-plum,cherry-blossom,원래는 매화를 보던 자리였어요,"나라 시대의 하나미는 매화를 보는 자리였어요. 매화 아래에서 시를 읊고 술을 마시던 중국 풍습을 들여온 것이었어요. 벚꽃으로 자리가 넘어간 건 헤이안 시대예요. 그때부터 와카에서도 하이쿠에서도 그냥 '꽃'이라고만 쓰면 벚꽃을 뜻하게 됐어요. 기록으로 남은 첫 벚꽃 관람은 812년, 니혼코키에 적혀 있어요. 그 뒤로 천이백 년이 이어졌지요.",japan,8c-9c,Wikipedia — Hanami,https://en.wikipedia.org/wiki/Hanami,repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,dramatic|healing,just_because,천 년 전 사람들이 꽃 보러 나간 건 벚꽃이 아니었어요.,wiki
story-cherry-hana-yori-dango,cherry-blossom,꽃보다 경단,"하나요리 당고, 꽃보다 경단이라는 말이 있어요. 벚꽃 아래 자리를 깔고 앉은 사람들이 정작 꽃은 몇 번 올려다보지도 않고 먹고 마시는 데 열중하더라는 뜻이에요. 처음엔 귀족들만의 자리였던 하나미가 에도 시대에 이르러 누구나 나가 앉는 자리가 되면서 생긴 말이에요. 도쿠가와 요시무네가 사람들 다니는 곳에 벚나무를 심게 한 덕이 컸어요. 꽃이 만인의 것이 되자 곧바로 안주 얘기가 나왔다는 게, 어쩐지 정겹지요.",japan,edo,Wikipedia — Hanami,https://en.wikipedia.org/wiki/Hanami,repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,funny,just_because|celebration,일본에는 '꽃보다 경단'이라는 말이 있어요.,wiki
story-cherry-jeju-king-cherry,cherry-blossom,제주 왕벚나무는 남의 것이 아니었다,"1908년 프랑스 신부가 제주에서 야생 벚나무를 발견하면서 긴 논쟁이 시작됐어요. 1912년 독일 식물학자가 이 나무에 학명을 붙였고, 1933년에는 일본 식물학자가 소메이요시노의 고향이 제주라고 발표했지요. '가져간 것'이라는 이야기가 오래 돌았어요. 그런데 여러 차례의 유전자 연구가 답을 내놨어요. 소메이요시노는 일본에서 두 종을 교배해 만든 잡종이고, 세계의 소메이요시노는 전부 그 한 그루에서 갈라진 복제나무예요. 그리고 제주에서 자라는 나무는 그것과 계통이 다른 별개의 자생종이었어요. 2016년 왕벚나무는 자기 학명을 따로 받았어요. 빼앗긴 것이 아니라, 처음부터 다른 나무였던 거예요.",korea-japan,20c-21c,Wikipedia — Prunus × yedoensis,https://en.wikipedia.org/wiki/Prunus_%C3%97_yedoensis,repeated,history,2026-08-15,"seed-v4: 영어 위키피디아 Prunus × yedoensis 와 한국어 위키백과 제주벚나무 를 함께 확인. 두 문서 모두 '소메이요시노 = 일본 인공 잡종, 제주 왕벚나무 = 별개 자생종'으로 정리한다. 어느 쪽을 깎는 서술이 되지 않도록 '누가 가져갔나'가 아니라 '무엇이 밝혀졌나'로 서술함",dramatic|healing,just_because,"백 년 논쟁의 결말은, 제주 벚나무가 별개의 종이었다는 것이었어요.",wiki
story-cherry-zensen,cherry-blossom,꽃 피는 날을 예보하는 나라,"일본에는 사쿠라 젠센, 벚꽃 전선이라는 말이 있어요. 남쪽에서 시작해 북쪽으로 올라가는 개화 시기를 지도 위에 선으로 그린 거예요. 오래도록 기상청이 이 예보를 냈고, 2009년부터는 민간 예보 회사들이 그 자리를 이어받았어요. 기상청은 대신 관측 자료를 쌓는 쪽으로 옮겨 갔어요. 비가 언제 오는지를 알려 주는 기관이 꽃이 언제 피는지도 알려 준다는 게, 생각해 보면 다정한 일이에요.",japan,modern,Wikipedia — Cherry blossom,https://en.wikipedia.org/wiki/Cherry_blossom,repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,funny|healing,just_because,기상청이 꽃 피는 날을 예보하는 나라가 있어요.,wiki
story-cherry-wartime,cherry-blossom,아름다운 상징이 쓰인 자리,"벚꽃은 오래 덧없음의 상징이었어요. 지는 것을 슬퍼하는 대신 그 짧음을 아름답게 여기는 마음이요. 그런데 2차 대전 무렵, 이 상징은 다른 자리에 놓여요. '꽃 중에는 벚꽃, 사람 중에는 무사'라는 옛말이 구호처럼 쓰였고, 떨어지는 꽃잎이 젊은 병사들의 죽음에 겹쳐졌어요. 꽃은 아무 말도 하지 않았지만, 사람들은 꽃에 말을 얹었어요. 상징이 어떻게 쓰이는지를 보는 일이, 상징 자체를 보는 일만큼 중요하다는 걸 이 꽃이 알려 줘요.",japan,20c,Wikipedia — Cherry blossom,https://en.wikipedia.org/wiki/Cherry_blossom,repeated,history,2026-08-15,seed-v4: 전쟁 미화로 읽히지 않도록 '상징이 이용된 사실'을 서술 대상으로 삼음. 특정 부대·작전명은 쓰지 않음,tragic|dramatic,comfort,같은 꽃이 정반대의 자리에 쓰인 적이 있어요.,wiki
story-camellia-dumas,camellia,붉은 동백과 흰 동백으로 보낸 신호,"1848년, 스물세 살의 알렉상드르 뒤마 피스가 『동백꽃 여인』을 썼어요. 주인공 마르그리트 고티에는 늘 동백을 달고 다녔는데, 그 색이 곧 신호였어요. 흰 동백일 때와 붉은 동백일 때가 달랐어요. 꽃 한 송이로 말없이 전하는 말이 있었던 거지요. 이 소설은 뒤마가 실제로 사랑했던 마리 뒤플레시를 모델로 했고, 1852년 연극으로 올라 크게 성공했어요. 그 무대를 본 베르디가 이듬해 『라 트라비아타』를 썼어요. 주인공 이름은 비올레타로 바뀌었지만, 시작은 동백 한 송이였어요.",france,19c,Wikipedia — The Lady of the Camellias,https://en.wikipedia.org/wiki/The_Lady_of_the_Camellias,repeated,literary,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,romantic|tragic|dramatic,confession|anniversary,"한 달 중 스물닷새는 흰 동백, 닷새는 붉은 동백이었어요.",wiki
story-camellia-whole-head,camellia,송이째 떨어지는 꽃,"대부분의 꽃은 시들면 꽃잎이 한 장씩 떨어져요. 동백은 달라요. 아직 붉을 때 송이째 툭 떨어져요. 일본에서는 이걸 오치쓰바키, 떨어진 동백이라 부르는데, 그 모습을 두고 무사의 목이 떨어지는 것 같다며 꺼렸다는 이야기가 전해져요. 그런데 뒤집어 보면, 이 꽃은 시들어 가는 모습을 보이지 않기로 한 거예요. 가장 붉을 때 그대로 내려앉아요.",japan,edo,Wikipedia — Camellia japonica,https://en.wikipedia.org/wiki/Camellia_japonica,repeated,folklore,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,dramatic|tragic,just_because,동백은 꽃잎을 한 장씩 떨어뜨리지 않아요.,wiki
story-camellia-chanel,camellia,샤넬이 이 꽃을 고른 이유,"샤넬 하면 떠오르는 흰 동백은 코코 샤넬이 직접 고른 상징이에요. 그가 뒤마의 『동백꽃 여인』 주인공에게 자신을 겹쳐 보았기 때문이라고 전해져요. 사실 동백은 19세기 유럽에서 한바탕 유행한 꽃이었어요. 1739년 영국에 처음 살아 있는 나무가 들어왔고, 1819년까지 스물다섯 그루가 꽃을 피웠다는 기록이 있어요. 그해에 이 꽃만 다룬 첫 단행본이 나왔고, 유행은 1840년대에 정점을 찍었지요. 그 정점을 만든 것이 바로 뒤마의 소설이었어요.",france,19c-20c,Wikipedia — Camellia,https://en.wikipedia.org/wiki/Camellia,repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,romantic|dramatic,celebration,샤넬의 흰 동백은 소설 한 권에서 시작됐어요.,wiki
story-camellia-jeju-43,camellia,제주의 동백,"제주에서 동백은 그냥 겨울 꽃이 아니에요. 1992년 화가 강요배가 4·3을 그린 연작에 「동백꽃 지다」 라는 제목을 붙였고, 그 뒤로 동백은 4·3을 기억하는 꽃이 되었어요. 봄이면 사람들이 옷깃에 동백 배지를 달아요. 송이째 떨어지는 꽃이라 그 자리에 놓였다고들 해요. 슬픔을 말하려고 꺾은 꽃이 아니라, 잊지 않겠다는 약속으로 다는 꽃이에요.",korea,20c-21c,국제신문 — 제주 4·3 의 상징이 동백꽃인 이유,https://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20190403.99099001355,repeated,history,2026-08-15,seed-v4: 국제신문 기사 근거(강요배 「동백꽃 지다」 1992). 기사 문장은 옮기지 않음. 희생·가해 서술은 넣지 않고 '기억의 상징이 된 경위'만 다룸. 상업화 시점에 제주4·3평화재단 등 1차 기관 자료로 재확인 권장,tragic|healing,comfort,제주에서 동백은 기억의 꽃이에요.,newspaper
story-camellia-dongbaeksae,camellia,겨울엔 벌이 없어서,"동백은 한겨울에 피어요. 그때는 벌도 나비도 없어요. 그래서 동백은 새를 불러요. 동박새가 꿀을 먹으러 오면서 꽃가루를 옮겨 주는 거예요. 새가 찾아오게 하려니 꿀을 넉넉히 만들어야 했고, 새 부리가 닿을 만큼 꽃이 커야 했어요. 향기가 없는 것도 그래서예요 — 향으로 벌레를 부를 필요가 없었으니까요. 기온이 오르는 2월부터는 꿀벌도 슬슬 거들기 시작해요.",korea,modern,동백나무 (한국어 위키백과),https://ko.wikipedia.org/wiki/%EB%8F%99%EB%B0%B1%EB%82%98%EB%AC%B4,repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,healing|funny,just_because,겨울에 피면 벌이 없어요. 그래서 새를 부릅니다.,wiki
story-violet-ionone,violet,향을 맡으면 향이 사라지는 꽃,"제비꽃 향을 맡아 보면 이상한 일이 일어나요. 처음엔 분명히 향이 나는데, 조금 있으면 아무 냄새도 안 나요. 코가 이상해진 게 아니에요. 이 꽃 향의 주성분인 이오논이라는 물질이 코의 수용체를 잠깐 마비시키기 때문이에요. 신경이 회복될 때까지는 아무리 코를 대도 향이 잡히지 않아요. 그리고 잠시 뒤, 향은 아무 일 없었다는 듯 다시 돌아와요. 세상에서 유일하게 숨바꼭질을 하는 향이에요.",,modern,Wikipedia — Viola (plant),https://en.wikipedia.org/wiki/Viola_(plant),repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,funny|healing|dramatic,just_because,한 번 맡으면 향이 사라져요. 그리고 잠시 뒤 다시 돌아옵니다.,wiki
story-violet-athens,violet,아테네를 상징한 꽃,"고대 그리스에서 제비꽃은 아테네를 상징하는 꽃이었어요. 도시를 대표하는 꽃이 장미도 백합도 아니고, 땅에 바짝 붙어 피는 이 작은 꽃이었다는 게 재미있어요. 플리니우스도 호라티우스도 제비꽃을 적어 두었고, 향은 특히 빅토리아 시대 후반에 크게 유행해 향수와 사탕과 시럽으로 만들어졌어요. 다만 진짜 제비꽃 향유는 1950~60년대에 이르러 거의 생산이 끊겼어요. 지금 향수에 쓰이는 건 대개 잎에서 뽑은 거예요.",greece,ancient,Wikipedia — Viola odorata,https://en.wikipedia.org/wiki/Viola_odorata,repeated,history,2026-08-15,seed-v4: docs/catalog-expansion-2-research.md §4 기준. 출처 본문의 사실만 참고해 새로 쓴 문장,mythic|healing,just_because,고대 아테네를 대표한 꽃이 이 작은 제비꽃이었어요.,wiki
